district_code,category,scheme,allocated_inr_lakh,fiscal_year
OD_KORAPUT,SANITATION,Swachh Bharat Mission (Grameen),840.84,2026-27
OD_KORAPUT,ROADS,PM Gram Sadak Yojana,4420.84,2026-27
OD_KORAPUT,ELECTRICITY,Revamped Distribution Sector Scheme,3220.84,2026-27
OD_KORAPUT,HEALTH,PM Ayushman Bharat Health Infra,4090.84,2026-27
OD_KORAPUT,EDUCATION,Samagra Shiksha Abhiyan,2860.84,2026-27
OD_KORAPUT,DIGITAL,BharatNet Broadband Infra,5330.84,2026-27
OD_KORAPUT,HOUSING,PM Awas Yojana,4220.84,2026-27
OD_KORAPUT,IRRIGATION,PM Krishi Sinchayee Yojana,1630.84,2026-27
OD_KORAPUT,TRANSPORT,State Rural Transport Connect,920.84,2026-27
PB_LUDHIANA,WATER_SUPPLY,Jal Jeevan Mission,5884.43,2026-27
PB_LUDHIANA,SANITATION,Swachh Bharat Mission (Grameen),5324.43,2026-27
PB_LUDHIANA,ROADS,PM Gram Sadak Yojana,4294.43,2026-27
PB_LUDHIANA,ELECTRICITY,Revamped Distribution Sector Scheme,3254.43,2026-27
PB_LUDHIANA,HEALTH,PM Ayushman Bharat Health Infra,5234.43,2026-27
PB_LUDHIANA,EDUCATION,Samagra Shiksha Abhiyan,4004.43,2026-27
PB_LUDHIANA,DIGITAL,BharatNet Broadband Infra,1634.43,2026-27
PB_LUDHIANA,HOUSING,PM Awas Yojana,2174.43,2026-27
PB_LUDHIANA,IRRIGATION,PM Krishi Sinchayee Yojana,2444.43,2026-27
PB_LUDHIANA,TRANSPORT,State Rural Transport Connect,5324.43,2026-27
PB_AMRITSAR,WATER_SUPPLY,Jal Jeevan Mission,4010.8,2026-27
PB_AMRITSAR,SANITATION,Swachh Bharat Mission (Grameen),3530.8,2026-27
PB_AMRITSAR,ROADS,PM Gram Sadak Yojana,3890.8,2026-27
PB_AMRITSAR,ELECTRICITY,Revamped Distribution Sector Scheme,4220.8,2026-27
PB_AMRITSAR,HEALTH,PM Ayushman Bharat Health Infra,5040.8,2026-27
PB_AMRITSAR,EDUCATION,Samagra Shiksha Abhiyan,4070.8,2026-27
PB_AMRITSAR,DIGITAL,BharatNet Broadband Infra,4840.8,2026-27
PB_AMRITSAR,HOUSING,PM Awas Yojana,1910.8,2026-27
PB_AMRITSAR,IRRIGATION,PM Krishi Sinchayee Yojana,5030.8,2026-27
PB_AMRITSAR,TRANSPORT,State Rural Transport Connect,1220.8,2026-27
PB_JALANDHAR,WATER_SUPPLY,Jal Jeevan Mission,4627.12,2026-27
PB_JALANDHAR,SANITATION,Swachh Bharat Mission (Grameen),4897.12,2026-27
PB_JALANDHAR,ROADS,PM Gram Sadak Yojana,3317.12,2026-27
PB_JALANDHAR,ELECTRICITY,Revamped Distribution Sector Scheme,2927.12,2026-27
PB_JALANDHAR,HEALTH,PM Ayushman Bharat Health Infra,2207.12,2026-27
PB_JALANDHAR,EDUCATION,Samagra Shiksha Abhiyan,5127.12,2026-27
PB_JALANDHAR,DIGITAL,BharatNet Broadband Infra,3697.12,2026-27
PB_JALANDHAR,HOUSING,PM Awas Yojana,3887.12,2026-27
PB_JALANDHAR,IRRIGATION,PM Krishi Sinchayee Yojana,2217.12,2026-27
PB_JALANDHAR,TRANSPORT,State Rural Transport Connect,1087.12,2026-27
PB_PATIALA,WATER_SUPPLY,Jal Jeevan Mission,2223.06,2026-27
PB_PATIALA,SANITATION,Swachh Bharat Mission (Grameen),3033.06,2026-27
PB_PATIALA,ROADS,PM Gram Sadak Yojana,5713.06,2026-27
PB_PATIALA,ELECTRICITY,Revamped Distribution Sector Scheme,2213.06,2026-27
PB_PATIALA,HEALTH,PM Ayushman Bharat Health Infra,4123.06,2026-27
PB_PATIALA,EDUCATION,Samagra Shiksha Abhiyan,2573.06,2026-27
PB_PATIALA,DIGITAL,BharatNet Broadband Infra,1523.06,2026-27
PB_PATIALA,HOUSING,PM Awas Yojana,2023.06,2026-27
PB_PATIALA,IRRIGATION,PM Krishi Sinchayee Yojana,2693.06,2026-27
PB_PATIALA,TRANSPORT,State Rural Transport Connect,1553.06,2026-27
PB_BATHINDA,WATER_SUPPLY,Jal Jeevan Mission,2644.84,2026-27
PB_BATHINDA,SANITATION,Swachh Bharat Mission (Grameen),4154.84,2026-27
PB_BATHINDA,ROADS,PM Gram Sadak Yojana,5344.84,2026-27
PB_BATHINDA,ELECTRICITY,Revamped Distribution Sector Scheme,4184.84,2026-27
PB_BATHINDA,HEALTH,PM Ayushman Bharat Health Infra,4784.84,2026-27
PB_BATHINDA,EDUCATION,Samagra Shiksha Abhiyan,1114.84,2026-27
PB_BATHINDA,DIGITAL,BharatNet Broadband Infra,3484.84,2026-27
PB_BATHINDA,HOUSING,PM Awas Yojana,824.84,2026-27
PB_BATHINDA,IRRIGATION,PM Krishi Sinchayee Yojana,2024.84,2026-27
PB_BATHINDA,TRANSPORT,State Rural Transport Connect,2624.84,2026-27
PB_SAS_NAGAR,WATER_SUPPLY,Jal Jeevan Mission,5007.58,2026-27
PB_SAS_NAGAR,SANITATION,Swachh Bharat Mission (Grameen),1407.58,2026-27
PB_SAS_NAGAR,ROADS,PM Gram Sadak Yojana,1277.58,2026-27
PB_SAS_NAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,957.58,2026-27
PB_SAS_NAGAR,HEALTH,PM Ayushman Bharat Health Infra,2197.58,2026-27
PB_SAS_NAGAR,EDUCATION,Samagra Shiksha Abhiyan,1717.58,2026-27
PB_SAS_NAGAR,DIGITAL,BharatNet Broadband Infra,2837.58,2026-27
PB_SAS_NAGAR,HOUSING,PM Awas Yojana,2067.58,2026-27
PB_SAS_NAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,3987.58,2026-27
PB_SAS_NAGAR,TRANSPORT,State Rural Transport Connect,2387.58,2026-27
PB_MANSA,WATER_SUPPLY,Jal Jeevan Mission,3986.39,2026-27
PB_MANSA,SANITATION,Swachh Bharat Mission (Grameen),2546.39,2026-27
PB_MANSA,ROADS,PM Gram Sadak Yojana,2236.39,2026-27
PB_MANSA,ELECTRICITY,Revamped Distribution Sector Scheme,2856.39,2026-27
PB_MANSA,HEALTH,PM Ayushman Bharat Health Infra,2206.39,2026-27
PB_MANSA,EDUCATION,Samagra Shiksha Abhiyan,4686.39,2026-27
PB_MANSA,DIGITAL,BharatNet Broadband Infra,1976.39,2026-27
PB_MANSA,HOUSING,PM Awas Yojana,2506.39,2026-27
PB_MANSA,IRRIGATION,PM Krishi Sinchayee Yojana,4746.39,2026-27
PB_MANSA,TRANSPORT,State Rural Transport Connect,1156.39,2026-27
HR_GURUGRAM,WATER_SUPPLY,Jal Jeevan Mission,1461.49,2026-27
HR_GURUGRAM,SANITATION,Swachh Bharat Mission (Grameen),3941.49,2026-27
HR_GURUGRAM,ROADS,PM Gram Sadak Yojana,3301.49,2026-27
HR_GURUGRAM,ELECTRICITY,Revamped Distribution Sector Scheme,1421.49,2026-27
HR_GURUGRAM,HEALTH,PM Ayushman Bharat Health Infra,4521.49,2026-27
HR_GURUGRAM,EDUCATION,Samagra Shiksha Abhiyan,1511.49,2026-27
HR_GURUGRAM,DIGITAL,BharatNet Broadband Infra,5051.49,2026-27
HR_GURUGRAM,HOUSING,PM Awas Yojana,3381.49,2026-27
HR_GURUGRAM,IRRIGATION,PM Krishi Sinchayee Yojana,4141.49,2026-27
HR_GURUGRAM,TRANSPORT,State Rural Transport Connect,4881.49,2026-27
HR_FARIDABAD,WATER_SUPPLY,Jal Jeevan Mission,2204.38,2026-27
HR_FARIDABAD,SANITATION,Swachh Bharat Mission (Grameen),5134.38,2026-27
HR_FARIDABAD,ROADS,PM Gram Sadak Yojana,1994.38,2026-27
HR_FARIDABAD,ELECTRICITY,Revamped Distribution Sector Scheme,3374.38,2026-27
HR_FARIDABAD,HEALTH,PM Ayushman Bharat Health Infra,3164.38,2026-27
HR_FARIDABAD,EDUCATION,Samagra Shiksha Abhiyan,4144.38,2026-27
HR_FARIDABAD,DIGITAL,BharatNet Broadband Infra,2374.38,2026-27
HR_FARIDABAD,HOUSING,PM Awas Yojana,3544.38,2026-27
HR_FARIDABAD,IRRIGATION,PM Krishi Sinchayee Yojana,1724.38,2026-27
HR_FARIDABAD,TRANSPORT,State Rural Transport Connect,3734.38,2026-27
HR_PANIPAT,WATER_SUPPLY,Jal Jeevan Mission,5412.45,2026-27
HR_PANIPAT,SANITATION,Swachh Bharat Mission (Grameen),5282.45,2026-27
HR_PANIPAT,ROADS,PM Gram Sadak Yojana,1912.45,2026-27
HR_PANIPAT,ELECTRICITY,Revamped Distribution Sector Scheme,4062.45,2026-27
HR_PANIPAT,HEALTH,PM Ayushman Bharat Health Infra,2122.45,2026-27
HR_PANIPAT,EDUCATION,Samagra Shiksha Abhiyan,1532.45,2026-27
HR_PANIPAT,DIGITAL,BharatNet Broadband Infra,3652.45,2026-27
HR_PANIPAT,HOUSING,PM Awas Yojana,3552.45,2026-27
HR_PANIPAT,IRRIGATION,PM Krishi Sinchayee Yojana,5462.45,2026-27
HR_PANIPAT,TRANSPORT,State Rural Transport Connect,4342.45,2026-27
HR_AMBALA,WATER_SUPPLY,Jal Jeevan Mission,597.76,2026-27
HR_AMBALA,SANITATION,Swachh Bharat Mission (Grameen),877.76,2026-27
HR_AMBALA,ROADS,PM Gram Sadak Yojana,3797.76,2026-27
HR_AMBALA,ELECTRICITY,Revamped Distribution Sector Scheme,4457.76,2026-27
HR_AMBALA,HEALTH,PM Ayushman Bharat Health Infra,1417.76,2026-27
HR_AMBALA,EDUCATION,Samagra Shiksha Abhiyan,4547.76,2026-27
HR_AMBALA,DIGITAL,BharatNet Broadband Infra,1937.76,2026-27
HR_AMBALA,HOUSING,PM Awas Yojana,4637.76,2026-27
HR_AMBALA,IRRIGATION,PM Krishi Sinchayee Yojana,4107.76,2026-27
HR_AMBALA,TRANSPORT,State Rural Transport Connect,3717.76,2026-27
HR_ROHTAK,WATER_SUPPLY,Jal Jeevan Mission,5057.54,2026-27
HR_ROHTAK,SANITATION,Swachh Bharat Mission (Grameen),3127.54,2026-27
HR_ROHTAK,ROADS,PM Gram Sadak Yojana,5307.54,2026-27
HR_ROHTAK,ELECTRICITY,Revamped Distribution Sector Scheme,1067.54,2026-27
HR_ROHTAK,HEALTH,PM Ayushman Bharat Health Infra,797.54,2026-27
HR_ROHTAK,EDUCATION,Samagra Shiksha Abhiyan,1297.54,2026-27
HR_ROHTAK,DIGITAL,BharatNet Broadband Infra,2497.54,2026-27
HR_ROHTAK,HOUSING,PM Awas Yojana,3827.54,2026-27
HR_ROHTAK,IRRIGATION,PM Krishi Sinchayee Yojana,1647.54,2026-27
HR_ROHTAK,TRANSPORT,State Rural Transport Connect,777.54,2026-27
HR_HISAR,WATER_SUPPLY,Jal Jeevan Mission,2314.54,2026-27
HR_HISAR,SANITATION,Swachh Bharat Mission (Grameen),4734.54,2026-27
HR_HISAR,ROADS,PM Gram Sadak Yojana,3934.54,2026-27
HR_HISAR,ELECTRICITY,Revamped Distribution Sector Scheme,1124.54,2026-27
HR_HISAR,HEALTH,PM Ayushman Bharat Health Infra,3574.54,2026-27
HR_HISAR,EDUCATION,Samagra Shiksha Abhiyan,5644.54,2026-27
HR_HISAR,DIGITAL,BharatNet Broadband Infra,5084.54,2026-27
HR_HISAR,HOUSING,PM Awas Yojana,5364.54,2026-27
HR_HISAR,IRRIGATION,PM Krishi Sinchayee Yojana,1504.54,2026-27
HR_HISAR,TRANSPORT,State Rural Transport Connect,4504.54,2026-27
HR_KARNAL,WATER_SUPPLY,Jal Jeevan Mission,817.4,2026-27
HR_KARNAL,SANITATION,Swachh Bharat Mission (Grameen),1487.4,2026-27
HR_KARNAL,ROADS,PM Gram Sadak Yojana,3807.4,2026-27
HR_KARNAL,ELECTRICITY,Revamped Distribution Sector Scheme,1937.4,2026-27
HR_KARNAL,HEALTH,PM Ayushman Bharat Health Infra,4177.4,2026-27
HR_KARNAL,EDUCATION,Samagra Shiksha Abhiyan,1187.4,2026-27
HR_KARNAL,DIGITAL,BharatNet Broadband Infra,2787.4,2026-27
HR_KARNAL,HOUSING,PM Awas Yojana,4867.4,2026-27
HR_KARNAL,IRRIGATION,PM Krishi Sinchayee Yojana,5197.4,2026-27
HR_KARNAL,TRANSPORT,State Rural Transport Connect,4397.4,2026-27
HR_SONIPAT,WATER_SUPPLY,Jal Jeevan Mission,5142.5,2026-27
HR_SONIPAT,SANITATION,Swachh Bharat Mission (Grameen),4712.5,2026-27
HR_SONIPAT,ROADS,PM Gram Sadak Yojana,1432.5,2026-27
HR_SONIPAT,ELECTRICITY,Revamped Distribution Sector Scheme,862.5,2026-27
HR_SONIPAT,HEALTH,PM Ayushman Bharat Health Infra,2002.5,2026-27
HR_SONIPAT,EDUCATION,Samagra Shiksha Abhiyan,1602.5,2026-27
HR_SONIPAT,DIGITAL,BharatNet Broadband Infra,3722.5,2026-27
HR_SONIPAT,HOUSING,PM Awas Yojana,3682.5,2026-27
HR_SONIPAT,IRRIGATION,PM Krishi Sinchayee Yojana,3852.5,2026-27
HR_SONIPAT,TRANSPORT,State Rural Transport Connect,5562.5,2026-27
HR_PANCHKULA,WATER_SUPPLY,Jal Jeevan Mission,2012.58,2026-27
HR_PANCHKULA,SANITATION,Swachh Bharat Mission (Grameen),2602.58,2026-27
HR_PANCHKULA,ROADS,PM Gram Sadak Yojana,4772.58,2026-27
HR_PANCHKULA,ELECTRICITY,Revamped Distribution Sector Scheme,4432.58,2026-27
HR_PANCHKULA,HEALTH,PM Ayushman Bharat Health Infra,1592.58,2026-27
HR_PANCHKULA,EDUCATION,Samagra Shiksha Abhiyan,582.58,2026-27
HR_PANCHKULA,DIGITAL,BharatNet Broadband Infra,362.58,2026-27
HR_PANCHKULA,HOUSING,PM Awas Yojana,1682.58,2026-27
HR_PANCHKULA,IRRIGATION,PM Krishi Sinchayee Yojana,432.58,2026-27
HR_PANCHKULA,TRANSPORT,State Rural Transport Connect,4472.58,2026-27
JH_RANCHI,WATER_SUPPLY,Jal Jeevan Mission,3771.41,2026-27
JH_RANCHI,SANITATION,Swachh Bharat Mission (Grameen),4691.41,2026-27
JH_RANCHI,ROADS,PM Gram Sadak Yojana,4491.41,2026-27
JH_RANCHI,ELECTRICITY,Revamped Distribution Sector Scheme,5321.41,2026-27
JH_RANCHI,HEALTH,PM Ayushman Bharat Health Infra,1981.41,2026-27
JH_RANCHI,EDUCATION,Samagra Shiksha Abhiyan,3501.41,2026-27
JH_RANCHI,DIGITAL,BharatNet Broadband Infra,2261.41,2026-27
JH_RANCHI,HOUSING,PM Awas Yojana,2001.41,2026-27
JH_RANCHI,IRRIGATION,PM Krishi Sinchayee Yojana,5531.41,2026-27
JH_RANCHI,TRANSPORT,State Rural Transport Connect,6241.41,2026-27
JH_EAST_SINGHBHUM,WATER_SUPPLY,Jal Jeevan Mission,3322.26,2026-27
JH_EAST_SINGHBHUM,SANITATION,Swachh Bharat Mission (Grameen),4532.26,2026-27
JH_EAST_SINGHBHUM,ROADS,PM Gram Sadak Yojana,5842.26,2026-27
JH_EAST_SINGHBHUM,ELECTRICITY,Revamped Distribution Sector Scheme,4772.26,2026-27
JH_EAST_SINGHBHUM,HEALTH,PM Ayushman Bharat Health Infra,2192.26,2026-27
JH_EAST_SINGHBHUM,EDUCATION,Samagra Shiksha Abhiyan,2392.26,2026-27
JH_EAST_SINGHBHUM,DIGITAL,BharatNet Broadband Infra,1382.26,2026-27
JH_EAST_SINGHBHUM,HOUSING,PM Awas Yojana,5012.26,2026-27
JH_EAST_SINGHBHUM,IRRIGATION,PM Krishi Sinchayee Yojana,4622.26,2026-27
JH_EAST_SINGHBHUM,TRANSPORT,State Rural Transport Connect,2412.26,2026-27
JH_DHANBAD,WATER_SUPPLY,Jal Jeevan Mission,1488.02,2026-27
JH_DHANBAD,SANITATION,Swachh Bharat Mission (Grameen),3478.02,2026-27
JH_DHANBAD,ROADS,PM Gram Sadak Yojana,4898.02,2026-27
JH_DHANBAD,ELECTRICITY,Revamped Distribution Sector Scheme,4408.02,2026-27
JH_DHANBAD,HEALTH,PM Ayushman Bharat Health Infra,1968.02,2026-27
JH_DHANBAD,EDUCATION,Samagra Shiksha Abhiyan,3448.02,2026-27
JH_DHANBAD,DIGITAL,BharatNet Broadband Infra,5748.02,2026-27
JH_DHANBAD,HOUSING,PM Awas Yojana,1238.02,2026-27
JH_DHANBAD,IRRIGATION,PM Krishi Sinchayee Yojana,1398.02,2026-27
JH_DHANBAD,TRANSPORT,State Rural Transport Connect,2588.02,2026-27
JH_BOKARO,WATER_SUPPLY,Jal Jeevan Mission,1668.05,2026-27
JH_BOKARO,SANITATION,Swachh Bharat Mission (Grameen),3928.05,2026-27
JH_BOKARO,ROADS,PM Gram Sadak Yojana,3558.05,2026-27
JH_BOKARO,ELECTRICITY,Revamped Distribution Sector Scheme,3038.05,2026-27
JH_BOKARO,HEALTH,PM Ayushman Bharat Health Infra,2108.05,2026-27
JH_BOKARO,EDUCATION,Samagra Shiksha Abhiyan,2528.05,2026-27
JH_BOKARO,DIGITAL,BharatNet Broadband Infra,3228.05,2026-27
JH_BOKARO,HOUSING,PM Awas Yojana,3728.05,2026-27
JH_BOKARO,IRRIGATION,PM Krishi Sinchayee Yojana,1208.05,2026-27
JH_BOKARO,TRANSPORT,State Rural Transport Connect,1318.05,2026-27
JH_PAKUR,WATER_SUPPLY,Jal Jeevan Mission,3645.19,2026-27
JH_PAKUR,SANITATION,Swachh Bharat Mission (Grameen),5195.19,2026-27
JH_PAKUR,ROADS,PM Gram Sadak Yojana,1525.19,2026-27
JH_PAKUR,ELECTRICITY,Revamped Distribution Sector Scheme,1855.19,2026-27
JH_PAKUR,HEALTH,PM Ayushman Bharat Health Infra,1985.19,2026-27
JH_PAKUR,EDUCATION,Samagra Shiksha Abhiyan,3365.19,2026-27
JH_PAKUR,DIGITAL,BharatNet Broadband Infra,1015.19,2026-27
JH_PAKUR,HOUSING,PM Awas Yojana,2115.19,2026-27
JH_PAKUR,IRRIGATION,PM Krishi Sinchayee Yojana,835.19,2026-27
JH_PAKUR,TRANSPORT,State Rural Transport Connect,4905.19,2026-27
JH_SAHIBGANJ,WATER_SUPPLY,Jal Jeevan Mission,577.52,2026-27
JH_SAHIBGANJ,SANITATION,Swachh Bharat Mission (Grameen),4057.52,2026-27
JH_SAHIBGANJ,ROADS,PM Gram Sadak Yojana,4587.52,2026-27
JH_SAHIBGANJ,ELECTRICITY,Revamped Distribution Sector Scheme,4047.52,2026-27
JH_SAHIBGANJ,HEALTH,PM Ayushman Bharat Health Infra,1827.52,2026-27
JH_SAHIBGANJ,EDUCATION,Samagra Shiksha Abhiyan,3207.52,2026-27
JH_SAHIBGANJ,DIGITAL,BharatNet Broadband Infra,3937.52,2026-27
JH_SAHIBGANJ,HOUSING,PM Awas Yojana,2057.52,2026-27
JH_SAHIBGANJ,IRRIGATION,PM Krishi Sinchayee Yojana,677.52,2026-27
JH_SAHIBGANJ,TRANSPORT,State Rural Transport Connect,1177.52,2026-27
CG_RAIPUR,WATER_SUPPLY,Jal Jeevan Mission,6508.74,2026-27
CG_RAIPUR,SANITATION,Swachh Bharat Mission (Grameen),3598.74,2026-27
CG_RAIPUR,ROADS,PM Gram Sadak Yojana,5638.74,2026-27
CG_RAIPUR,ELECTRICITY,Revamped Distribution Sector Scheme,5758.74,2026-27
CG_RAIPUR,HEALTH,PM Ayushman Bharat Health Infra,4818.74,2026-27
CG_RAIPUR,EDUCATION,Samagra Shiksha Abhiyan,5948.74,2026-27
CG_RAIPUR,DIGITAL,BharatNet Broadband Infra,2298.74,2026-27
CG_RAIPUR,HOUSING,PM Awas Yojana,2938.74,2026-27
CG_RAIPUR,IRRIGATION,PM Krishi Sinchayee Yojana,2948.74,2026-27
CG_RAIPUR,TRANSPORT,State Rural Transport Connect,6668.74,2026-27
CG_DURG,WATER_SUPPLY,Jal Jeevan Mission,3154.74,2026-27
CG_DURG,SANITATION,Swachh Bharat Mission (Grameen),1734.74,2026-27
CG_DURG,ROADS,PM Gram Sadak Yojana,5404.74,2026-27
CG_DURG,ELECTRICITY,Revamped Distribution Sector Scheme,4424.74,2026-27
CG_DURG,HEALTH,PM Ayushman Bharat Health Infra,5084.74,2026-27
CG_DURG,EDUCATION,Samagra Shiksha Abhiyan,3514.74,2026-27
CG_DURG,DIGITAL,BharatNet Broadband Infra,2644.74,2026-27
CG_DURG,HOUSING,PM Awas Yojana,5664.74,2026-27
CG_DURG,IRRIGATION,PM Krishi Sinchayee Yojana,6014.74,2026-27
CG_DURG,TRANSPORT,State Rural Transport Connect,2104.74,2026-27
CG_BILASPUR,WATER_SUPPLY,Jal Jeevan Mission,2438.8,2026-27
CG_BILASPUR,SANITATION,Swachh Bharat Mission (Grameen),3288.8,2026-27
CG_BILASPUR,ROADS,PM Gram Sadak Yojana,1578.8,2026-27
CG_BILASPUR,ELECTRICITY,Revamped Distribution Sector Scheme,2888.8,2026-27
CG_BILASPUR,HEALTH,PM Ayushman Bharat Health Infra,3818.8,2026-27
CG_BILASPUR,EDUCATION,Samagra Shiksha Abhiyan,6188.8,2026-27
CG_BILASPUR,DIGITAL,BharatNet Broadband Infra,4798.8,2026-27
CG_BILASPUR,HOUSING,PM Awas Yojana,5458.8,2026-27
CG_BILASPUR,IRRIGATION,PM Krishi Sinchayee Yojana,1768.8,2026-27
CG_BILASPUR,TRANSPORT,State Rural Transport Connect,6148.8,2026-27
CG_BIJAPUR,WATER_SUPPLY,Jal Jeevan Mission,694.85,2026-27
CG_BIJAPUR,SANITATION,Swachh Bharat Mission (Grameen),2534.85,2026-27
CG_BIJAPUR,ROADS,PM Gram Sadak Yojana,3514.85,2026-27
CG_BIJAPUR,ELECTRICITY,Revamped Distribution Sector Scheme,854.85,2026-27
CG_BIJAPUR,HEALTH,PM Ayushman Bharat Health Infra,4574.85,2026-27
CG_BIJAPUR,EDUCATION,Samagra Shiksha Abhiyan,1054.85,2026-27
CG_BIJAPUR,DIGITAL,BharatNet Broadband Infra,2634.85,2026-27
CG_BIJAPUR,HOUSING,PM Awas Yojana,3264.85,2026-27
CG_BIJAPUR,IRRIGATION,PM Krishi Sinchayee Yojana,994.85,2026-27
CG_BIJAPUR,TRANSPORT,State Rural Transport Connect,3064.85,2026-27
CG_SUKMA,WATER_SUPPLY,Jal Jeevan Mission,4272.57,2026-27
CG_SUKMA,SANITATION,Swachh Bharat Mission (Grameen),2992.57,2026-27
CG_SUKMA,ROADS,PM Gram Sadak Yojana,1982.57,2026-27
CG_SUKMA,ELECTRICITY,Revamped Distribution Sector Scheme,2912.57,2026-27
CG_SUKMA,HEALTH,PM Ayushman Bharat Health Infra,2482.57,2026-27
CG_SUKMA,EDUCATION,Samagra Shiksha Abhiyan,942.57,2026-27
CG_SUKMA,DIGITAL,BharatNet Broadband Infra,362.57,2026-27
CG_SUKMA,HOUSING,PM Awas Yojana,4562.57,2026-27
CG_SUKMA,IRRIGATION,PM Krishi Sinchayee Yojana,4512.57,2026-27
CG_SUKMA,TRANSPORT,State Rural Transport Connect,4792.57,2026-27
AS_KAMRUP_METRO,WATER_SUPPLY,Jal Jeevan Mission,2144.27,2026-27
AS_KAMRUP_METRO,SANITATION,Swachh Bharat Mission (Grameen),4734.27,2026-27
AS_KAMRUP_METRO,ROADS,PM Gram Sadak Yojana,3724.27,2026-27
AS_KAMRUP_METRO,ELECTRICITY,Revamped Distribution Sector Scheme,3874.27,2026-27
AS_KAMRUP_METRO,HEALTH,PM Ayushman Bharat Health Infra,834.27,2026-27
AS_KAMRUP_METRO,EDUCATION,Samagra Shiksha Abhiyan,3524.27,2026-27
AS_KAMRUP_METRO,DIGITAL,BharatNet Broadband Infra,4194.27,2026-27
AS_KAMRUP_METRO,HOUSING,PM Awas Yojana,1674.27,2026-27
AS_KAMRUP_METRO,IRRIGATION,PM Krishi Sinchayee Yojana,5524.27,2026-27
AS_KAMRUP_METRO,TRANSPORT,State Rural Transport Connect,2654.27,2026-27
AS_CACHAR,WATER_SUPPLY,Jal Jeevan Mission,1631.48,2026-27
AS_CACHAR,SANITATION,Swachh Bharat Mission (Grameen),5061.48,2026-27
AS_CACHAR,ROADS,PM Gram Sadak Yojana,5181.48,2026-27
AS_CACHAR,ELECTRICITY,Revamped Distribution Sector Scheme,2891.48,2026-27
AS_CACHAR,HEALTH,PM Ayushman Bharat Health Infra,1441.48,2026-27
AS_CACHAR,EDUCATION,Samagra Shiksha Abhiyan,1991.48,2026-27
AS_CACHAR,DIGITAL,BharatNet Broadband Infra,2301.48,2026-27
AS_CACHAR,HOUSING,PM Awas Yojana,2751.48,2026-27
AS_CACHAR,IRRIGATION,PM Krishi Sinchayee Yojana,4271.48,2026-27
AS_CACHAR,TRANSPORT,State Rural Transport Connect,1661.48,2026-27
AS_DIBRUGARH,WATER_SUPPLY,Jal Jeevan Mission,1936.85,2026-27
AS_DIBRUGARH,SANITATION,Swachh Bharat Mission (Grameen),2696.85,2026-27
AS_DIBRUGARH,ROADS,PM Gram Sadak Yojana,1516.85,2026-27
AS_DIBRUGARH,ELECTRICITY,Revamped Distribution Sector Scheme,886.85,2026-27
AS_DIBRUGARH,HEALTH,PM Ayushman Bharat Health Infra,2916.85,2026-27
AS_DIBRUGARH,EDUCATION,Samagra Shiksha Abhiyan,2166.85,2026-27
AS_DIBRUGARH,DIGITAL,BharatNet Broadband Infra,786.85,2026-27
AS_DIBRUGARH,HOUSING,PM Awas Yojana,2306.85,2026-27
AS_DIBRUGARH,IRRIGATION,PM Krishi Sinchayee Yojana,4456.85,2026-27
AS_DIBRUGARH,TRANSPORT,State Rural Transport Connect,706.85,2026-27
AS_BARPETA,WATER_SUPPLY,Jal Jeevan Mission,2212.13,2026-27
AS_BARPETA,SANITATION,Swachh Bharat Mission (Grameen),4102.13,2026-27
AS_BARPETA,ROADS,PM Gram Sadak Yojana,5342.13,2026-27
AS_BARPETA,ELECTRICITY,Revamped Distribution Sector Scheme,902.13,2026-27
AS_BARPETA,HEALTH,PM Ayushman Bharat Health Infra,5052.13,2026-27
AS_BARPETA,EDUCATION,Samagra Shiksha Abhiyan,1322.13,2026-27
AS_BARPETA,DIGITAL,BharatNet Broadband Infra,5552.13,2026-27
AS_BARPETA,HOUSING,PM Awas Yojana,3882.13,2026-27
AS_BARPETA,IRRIGATION,PM Krishi Sinchayee Yojana,2902.13,2026-27
AS_BARPETA,TRANSPORT,State Rural Transport Connect,3692.13,2026-27
AS_DHUBRI,WATER_SUPPLY,Jal Jeevan Mission,3927.17,2026-27
AS_DHUBRI,SANITATION,Swachh Bharat Mission (Grameen),2917.17,2026-27
AS_DHUBRI,ROADS,PM Gram Sadak Yojana,897.17,2026-27
AS_DHUBRI,ELECTRICITY,Revamped Distribution Sector Scheme,4597.17,2026-27
AS_DHUBRI,HEALTH,PM Ayushman Bharat Health Infra,5597.17,2026-27
AS_DHUBRI,EDUCATION,Samagra Shiksha Abhiyan,2297.17,2026-27
AS_DHUBRI,DIGITAL,BharatNet Broadband Infra,4727.17,2026-27
AS_DHUBRI,HOUSING,PM Awas Yojana,3527.17,2026-27
AS_DHUBRI,IRRIGATION,PM Krishi Sinchayee Yojana,1717.17,2026-27
AS_DHUBRI,TRANSPORT,State Rural Transport Connect,4207.17,2026-27
AS_NAGAON,WATER_SUPPLY,Jal Jeevan Mission,4910.7,2026-27
AS_NAGAON,SANITATION,Swachh Bharat Mission (Grameen),2470.7,2026-27
AS_NAGAON,ROADS,PM Gram Sadak Yojana,1540.7,2026-27
AS_NAGAON,ELECTRICITY,Revamped Distribution Sector Scheme,4900.7,2026-27
AS_NAGAON,HEALTH,PM Ayushman Bharat Health Infra,5810.7,2026-27
